"","squirrel_id","f1","f2","byear","bcert","litter_id","dates","datee","part","longevity"
"7788",13312,6,16,2012,"Y",5467,"2012-04-15","2012-07-30",NA,106
"7789",11020,6,15,2012,"Y",5535,"2012-04-16","2016-09-15",NA,1613
"7790",11017,6,15,2012,"Y",5631,"2012-04-16","2013-08-15",NA,486
"7791",13321,6,6,2012,"Y",5498,"2012-04-16","2012-04-16",NA,0
"7792",11021,6,6,2012,"Y",5535,"2012-04-16","2012-04-16",NA,0
"7793",11018,6,16,2012,"Y",5631,"2012-04-16","2012-06-27",NA,72
"7794",13273,6,15,2012,"Y",5373,"2012-04-16","2013-05-15",NA,394
"7795",11022,6,6,2012,"Y",5535,"2012-04-16","2012-04-16",NA,0
"7796",11019,6,1,2012,"Y",5631,"2012-04-16","2012-06-24",NA,69
"7797",13274,6,15,2012,"Y",5373,"2012-04-16","2015-08-15",NA,1216
"7798",12862,6,6,2012,"Y",5643,"2012-04-16","2012-04-16",NA,0
"7799",13275,6,16,2012,"Y",5373,"2012-04-16","2012-06-18",NA,63
"7800",12863,6,6,2012,"Y",5643,"2012-04-16","2012-04-16",NA,0
"7801",13385,6,1,2012,"Y",5643,"2012-04-16","2018-04-03",NA,2178
"7802",12159,6,16,2012,"Y",5498,"2012-04-16","2012-06-12",NA,57
"7803",13319,6,6,2012,"Y",5492,"2012-04-16","2012-04-16",NA,0
"7804",12160,6,6,2012,"Y",5498,"2012-04-16","2012-04-16",NA,0
"7805",13320,6,6,2012,"Y",5492,"2012-04-16","2012-04-16",NA,0
"7806",13288,6,16,2012,"Y",5523,"2012-04-17","2016-06-01",NA,1506
"7807",13285,6,15,2012,"Y",5374,"2012-04-17","2012-08-15",NA,120
"7808",13286,6,15,2012,"Y",5374,"2012-04-17","2015-08-15",NA,1215
"7809",12158,6,6,2012,"Y",5382,"2012-04-17","2012-04-17",NA,0
"7810",12285,6,1,2012,"Y",5523,"2012-04-17","2016-04-28",NA,1472
"7811",13287,6,15,2012,"Y",5523,"2012-04-17","2013-08-15",NA,485
"7812",13284,6,16,2012,"Y",5374,"2012-04-17","2012-06-05",NA,49
"7813",13317,6,1,2012,"Y",5659,"2012-04-18","2012-06-26",NA,69
"7814",13318,6,1,2012,"Y",5659,"2012-04-18","2012-07-21",NA,94
"7815",13350,6,1,2012,"Y",5540,"2012-04-20","2012-06-19",NA,60
"7816",13348,6,1,2012,"Y",5540,"2012-04-20","2012-06-21",NA,62
"7817",13351,6,1,2012,"Y",5540,"2012-04-20","2012-07-30",NA,101
"7818",13349,6,16,2012,"Y",5540,"2012-04-20","2012-06-13",NA,54
"7819",13307,6,6,2012,"Y",5595,"2012-04-21","2012-04-21",NA,0
"7820",13388,6,6,2012,"Y",5652,"2012-04-21","2012-04-21",NA,0
"7821",13308,6,6,2012,"Y",5595,"2012-04-21","2012-04-21",NA,0
"7822",13313,6,6,2012,"Y",5461,"2012-04-21","2012-04-21",NA,0
"7823",13309,6,6,2012,"Y",5595,"2012-04-21","2012-04-21",NA,0
"7824",13314,6,16,2012,"Y",5461,"2012-04-21","2012-08-01",NA,102
"7825",13315,6,6,2012,"Y",5461,"2012-04-21","2012-04-21",NA,0
"7826",13378,6,6,2012,"Y",5524,"2012-04-21","2012-04-21",NA,0
"7827",13316,6,6,2012,"Y",5461,"2012-04-21","2012-04-21",NA,0
"7828",13379,6,6,2012,"Y",5524,"2012-04-21","2012-04-21",NA,0
"7829",13380,6,6,2012,"Y",5524,"2012-04-21","2012-04-21",NA,0
"7830",13386,6,6,2012,"Y",5652,"2012-04-21","2012-04-21",NA,0
"7831",13306,6,6,2012,"Y",5595,"2012-04-21","2012-04-21",NA,0
"7832",13387,6,6,2012,"Y",5652,"2012-04-21","2012-04-21",NA,0
"7833",13336,6,16,2012,"Y",5425,"2012-04-22","2012-07-07",NA,76
"7834",13383,6,1,2012,"Y",5651,"2012-04-22","2012-06-14",NA,53
"7835",13337,6,15,2012,"Y",5425,"2012-04-22","2012-08-15",NA,115
"7836",13384,6,6,2012,"Y",5651,"2012-04-22","2012-04-22",NA,0
"7837",13338,6,16,2012,"Y",5425,"2012-04-22","2012-06-28",NA,67
"7838",13339,6,16,2012,"Y",5425,"2012-04-22","2012-06-19",NA,58
"7839",10049,6,15,2012,"Y",5625,"2012-04-22","2012-08-15",NA,115
"7840",13381,6,6,2012,"Y",5651,"2012-04-22","2012-04-22",NA,0
"7841",13396,6,16,2012,"Y",5625,"2012-04-22","2012-06-09",NA,48
"7842",13335,6,16,2012,"Y",5425,"2012-04-22","2013-06-06",NA,410
"7843",13382,6,6,2012,"Y",5651,"2012-04-22","2012-04-22",NA,0
"7844",11038,6,15,2012,"Y",5380,"2012-04-23","2015-08-15",NA,1209
"7845",11039,6,6,2012,"Y",5380,"2012-04-23","2012-04-23",NA,0
"7846",13389,6,6,2012,"Y",5380,"2012-04-23","2012-04-23",NA,0
"7847",12120,6,21,2012,"Y",5378,"2012-04-24","2016-06-05",NA,1503
"7848",12212,6,15,2012,"Y",5545,"2012-04-24","2012-08-15",NA,113
"7849",13364,6,6,2012,"Y",5545,"2012-04-24","2012-04-24",NA,0
"7850",13366,6,1,2012,"Y",5552,"2012-04-24","2014-06-24",NA,791
"7851",13365,6,6,2012,"Y",5545,"2012-04-24","2012-04-24",NA,0
"7852",13367,6,1,2012,"Y",5552,"2012-04-24","2012-06-28",NA,65
"7853",13368,6,6,2012,"Y",5552,"2012-04-24","2012-04-24",NA,0
"7854",13340,6,6,2012,"Y",5509,"2012-04-25","2012-04-25",NA,0
"7855",13341,6,1,2012,"Y",5509,"2012-04-25","2012-07-29",NA,95
"7856",13342,6,6,2012,"Y",5509,"2012-04-25","2012-04-25",NA,0
"7857",13303,6,1,2012,"Y",5553,"2012-04-27","2012-06-23",NA,57
"7858",13304,6,1,2012,"Y",5553,"2012-04-27","2012-07-11",NA,75
"7859",13305,6,1,2012,"Y",5553,"2012-04-27","2016-06-12",NA,1507
"7860",13362,6,6,2012,"Y",5541,"2012-04-28","2012-04-28",NA,0
"7861",13346,6,1,2012,"Y",5621,"2012-04-28","2012-06-23",NA,56
"7862",13322,6,6,2012,"Y",5547,"2012-04-28","2012-04-28",NA,0
"7863",13363,6,6,2012,"Y",5541,"2012-04-28","2012-04-28",NA,0
"7864",13358,6,16,2012,"Y",5621,"2012-04-28","2012-07-06",NA,69
"7865",13323,6,16,2012,"Y",5547,"2012-04-28","2012-07-08",NA,71
"7866",13359,6,6,2012,"Y",5621,"2012-04-28","2012-04-28",NA,0
"7867",13360,6,6,2012,"Y",5541,"2012-04-28","2012-04-28",NA,0
"7868",13361,6,6,2012,"Y",5541,"2012-04-28","2012-04-28",NA,0
"7869",13356,6,16,2012,"Y",5529,"2012-04-29","2012-07-14",NA,76
"7870",13357,6,16,2012,"Y",5529,"2012-04-29","2012-07-30",NA,92
"7871",12121,6,15,2012,"Y",5392,"2012-04-29","2013-08-15",NA,473
"7872",12122,6,15,2012,"Y",5392,"2012-04-29","2012-08-15",NA,108
"7873",12123,6,6,2012,"Y",5392,"2012-04-29","2012-04-29",NA,0
"7874",12187,6,1,2012,"Y",5529,"2012-04-29","2012-08-11",NA,104
"7875",13334,6,15,2012,"Y",5529,"2012-04-29","2012-08-15",NA,108
"7876",13301,6,6,2012,"Y",5628,"2012-04-30","2012-04-30",NA,0
"7877",13401,6,1,2012,"Y",5336,"2012-04-30","2018-07-14",NA,2266
"7878",13392,6,1,2012,"Y",5548,"2012-04-30","2012-07-05",NA,66
"7879",13302,6,6,2012,"Y",5628,"2012-04-30","2012-04-30",NA,0
"7880",13325,6,6,2012,"Y",5463,"2012-04-30","2012-04-30",NA,0
"7881",13402,6,16,2012,"Y",5336,"2012-04-30","2012-06-26",NA,57
"7882",13393,6,15,2012,"Y",5548,"2012-04-30","2012-08-15",NA,107
"7883",12118,6,6,2012,"Y",5367,"2012-04-30","2012-04-30",NA,0
"7884",13398,6,16,2012,"Y",5632,"2012-04-30","2012-06-12",NA,43
"7885",13326,6,16,2012,"Y",5463,"2012-04-30","2012-07-22",NA,83
"7886",13403,6,6,2012,"Y",5336,"2012-04-30","2012-04-30",NA,0
"7887",13394,6,16,2012,"Y",5548,"2012-04-30","2012-07-08",NA,69
"7888",12119,6,6,2012,"Y",5367,"2012-04-30","2012-04-30",NA,0
"7889",13399,6,16,2012,"Y",5632,"2012-04-30","2012-06-20",NA,51
"7890",13327,6,16,2012,"Y",5463,"2012-04-30","2012-08-01",NA,93
"7891",13404,6,6,2012,"Y",5336,"2012-04-30","2012-04-30",NA,0
"7892",13400,6,6,2012,"Y",5632,"2012-04-30","2012-04-30",NA,0
"7893",12274,6,6,2012,"Y",5403,"2012-05-01","2012-05-01",NA,0
"7894",13119,6,16,2012,"Y",5403,"2012-05-01","2012-07-04",NA,64
"7895",13324,6,16,2012,"Y",5403,"2012-05-01","2012-06-23",NA,53
"7896",13390,6,16,2012,"Y",5391,"2012-05-01","2012-05-31",NA,30
"7897",13355,6,6,2012,"Y",5403,"2012-05-01","2012-05-01",NA,0
"7898",13391,6,16,2012,"Y",5391,"2012-05-01","2012-05-31",NA,30
"7899",13397,6,15,2012,"Y",5624,"2012-05-01","2012-08-15",NA,106
"7900",13405,6,16,2012,"Y",5624,"2012-05-01","2012-09-03",NA,125
"7901",13458,6,6,2012,"Y",5546,"2012-05-02","2012-05-02",NA,0
"7902",19257,6,1,2012,"Y",5546,"2012-05-02","2014-09-27",NA,878
"7903",8770,6,15,2012,"Y",5542,"2012-05-02","2015-08-15",NA,1200
"7904",13444,6,6,2012,"Y",5542,"2012-05-02","2012-05-02",NA,0
"7905",13447,6,16,2012,"Y",5542,"2012-05-02","2012-07-22",NA,81
"7906",12188,6,3,2012,"Y",5550,"2012-05-03","2012-07-24",NA,82
"7907",13442,6,6,2012,"Y",5550,"2012-05-03","2012-05-03",NA,0
"7908",13443,6,1,2012,"Y",5550,"2012-05-03","2012-07-31",NA,89
"7909",13441,6,6,2012,"Y",5565,"2012-05-04","2012-05-04",NA,0
"7910",13297,6,6,2012,"Y",5537,"2012-05-04","2012-05-04",NA,0
"7911",13456,6,6,2012,"Y",5565,"2012-05-04","2012-05-04",NA,0
"7912",13298,6,6,2012,"Y",5537,"2012-05-04","2012-05-04",NA,0
"7913",13457,6,16,2012,"Y",5565,"2012-05-04","2012-07-15",NA,72
"7914",13299,6,6,2012,"Y",5537,"2012-05-04","2012-05-04",NA,0
"7915",13410,6,15,2012,"Y",5364,"2012-05-04","2014-08-15",NA,833
"7916",13454,6,6,2012,"Y",5554,"2012-05-04","2012-05-04",NA,0
"7917",13411,6,6,2012,"Y",5364,"2012-05-04","2012-05-04",NA,0
"7918",13406,6,1,2012,"Y",5506,"2012-05-04","2012-08-11",NA,99
"7919",13455,6,6,2012,"Y",5554,"2012-05-04","2012-05-04",NA,0
"7920",13407,6,16,2012,"Y",5506,"2012-05-04","2012-07-01",NA,58
"7921",13440,6,6,2012,"Y",5565,"2012-05-04","2012-05-04",NA,0
"7922",13459,6,15,2012,"Y",5506,"2012-05-04","2012-08-15",NA,103
"7923",13409,6,6,2012,"Y",5421,"2012-05-05","2012-05-05",NA,0
"7924",13460,6,1,2012,"Y",5640,"2012-05-05","2012-07-04",NA,60
"7925",13369,6,6,2012,"Y",5568,"2012-05-05","2012-05-05",NA,0
"7926",13461,6,6,2012,"Y",5640,"2012-05-05","2012-05-05",NA,0
"7927",13370,6,6,2012,"Y",5568,"2012-05-05","2012-05-05",NA,0
"7928",13462,6,6,2012,"Y",5640,"2012-05-05","2012-05-05",NA,0
"7929",13395,6,6,2012,"Y",5421,"2012-05-05","2012-05-05",NA,0
"7930",13408,6,6,2012,"Y",5421,"2012-05-05","2012-05-05",NA,0
"7931",13474,6,6,2012,"Y",5658,"2012-05-06","2012-05-06",NA,0
"7932",13453,6,6,2012,"Y",5354,"2012-05-06","2012-05-06",NA,0
"7933",13436,6,6,2012,"Y",5633,"2012-05-06","2012-05-06",NA,0
"7934",13437,6,6,2012,"Y",5633,"2012-05-06","2012-05-06",NA,0
"7935",13471,6,6,2012,"Y",5658,"2012-05-06","2012-05-06",NA,0
"7936",13438,6,21,2012,"Y",5633,"2012-05-06","2019-06-08",NA,2589
"7937",13472,6,16,2012,"Y",5658,"2012-05-06","2012-07-01",NA,56
"7938",13473,6,16,2012,"Y",5658,"2012-05-06","2012-07-04",NA,59
"7939",13475,6,16,2012,"Y",5516,"2012-05-07","2012-07-10",NA,64
"7940",13467,6,6,2012,"Y",5555,"2012-05-07","2012-05-07",NA,0
"7941",13469,6,15,2012,"Y",5521,"2012-05-07","2012-08-15",NA,100
"7942",13468,6,6,2012,"Y",5555,"2012-05-07","2012-05-07",NA,0
"7943",13470,6,16,2012,"Y",5521,"2012-05-07","2012-08-02",NA,87
"7944",13463,6,16,2012,"Y",5516,"2012-05-07","2012-07-08",NA,62
"7945",13464,6,16,2012,"Y",5516,"2012-05-07","2012-07-05",NA,59
"7946",13465,6,16,2012,"Y",5516,"2012-05-07","2012-07-10",NA,64
"7947",13466,6,1,2012,"Y",5555,"2012-05-07","2017-09-30",NA,1972
"7948",13300,6,16,2012,"Y",5418,"2012-05-08","2012-07-11",NA,64
"7949",13439,6,6,2012,"Y",5418,"2012-05-08","2012-05-08",NA,0
"7950",13448,6,15,2012,"Y",5418,"2012-05-08","2012-08-15",NA,99
"7951",13449,6,16,2012,"Y",5418,"2012-05-08","2012-07-07",NA,60
"7952",13333,6,1,2012,"Y",5519,"2012-05-09","2014-06-28",NA,780
"7953",13412,6,1,2012,"Y",5519,"2012-05-09","2017-06-11",NA,1859
"7954",13413,6,6,2012,"Y",5519,"2012-05-09","2012-05-09",NA,0
"7955",13476,6,16,2012,"Y",5399,"2012-05-09","2015-05-25",NA,1111
"7956",13328,6,6,2012,"Y",5482,"2012-05-09","2012-05-09",NA,0
"7957",12233,6,6,2012,"Y",5407,"2012-05-09","2012-05-09",NA,0
"7958",13414,6,6,2012,"Y",5519,"2012-05-09","2012-05-09",NA,0
"7959",13477,6,15,2012,"Y",5399,"2012-05-09","2012-08-15",NA,98
"7960",13343,6,6,2012,"Y",5551,"2012-05-09","2012-05-09",NA,0
"7961",13329,6,6,2012,"Y",5482,"2012-05-09","2012-05-09",NA,0
"7962",13248,6,6,2012,"Y",5388,"2012-05-09","2012-05-09",NA,0
"7963",12234,6,6,2012,"Y",5407,"2012-05-09","2012-05-09",NA,0
"7964",13478,6,6,2012,"Y",5399,"2012-05-09","2012-05-09",NA,0
"7965",13344,6,6,2012,"Y",5551,"2012-05-09","2012-05-09",NA,0
"7966",13330,6,6,2012,"Y",5482,"2012-05-09","2012-05-09",NA,0
"7967",13249,6,6,2012,"Y",5388,"2012-05-09","2012-05-09",NA,0
"7968",13479,6,1,2012,"Y",5399,"2012-05-09","2013-07-23",NA,440
"7969",13345,6,6,2012,"Y",5551,"2012-05-09","2012-05-09",NA,0
"7970",13480,6,6,2012,"Y",5399,"2012-05-09","2012-05-09",NA,0
"7971",12231,6,6,2012,"Y",5507,"2012-05-11","2012-05-11",NA,0
"7972",13481,6,6,2012,"Y",5420,"2012-05-11","2012-05-11",NA,0
"7973",13331,6,6,2012,"Y",5442,"2012-05-11","2012-05-11",NA,0
"7974",12232,6,6,2012,"Y",5507,"2012-05-11","2012-05-11",NA,0
"7975",13482,6,6,2012,"Y",5420,"2012-05-11","2012-05-11",NA,0
"7976",13415,6,6,2012,"Y",5442,"2012-05-11","2012-05-11",NA,0
"7977",13483,6,6,2012,"Y",5420,"2012-05-11","2012-05-11",NA,0
"7978",13416,6,6,2012,"Y",5442,"2012-05-11","2012-05-11",NA,0
"7979",13417,6,16,2012,"Y",5442,"2012-05-11","2012-07-17",NA,67
"7980",13418,6,6,2012,"Y",5442,"2012-05-11","2012-05-11",NA,0
"7981",13332,6,1,2012,"Y",5536,"2012-05-11","2014-07-03",NA,783
"7982",12116,6,16,2012,"Y",5457,"2012-05-12","2012-07-11",NA,60
"7983",13421,6,6,2012,"Y",5428,"2012-05-12","2012-05-12",NA,0
"7984",12117,6,6,2012,"Y",5457,"2012-05-12","2012-05-12",NA,0
"7985",13422,6,6,2012,"Y",5428,"2012-05-12","2012-05-12",NA,0
"7986",13419,6,15,2012,"Y",5457,"2012-05-12","2012-08-15",NA,95
"7987",13423,6,6,2012,"Y",5428,"2012-05-12","2012-05-12",NA,0
"7988",13492,6,6,2012,"Y",5366,"2012-05-12","2012-05-12",NA,0
"7989",12102,6,6,2012,"Y",5444,"2012-05-12","2012-05-12",NA,0
"7990",13493,6,6,2012,"Y",5366,"2012-05-12","2012-05-12",NA,0
"7991",12103,6,6,2012,"Y",5444,"2012-05-12","2012-05-12",NA,0
"7992",12104,6,6,2012,"Y",5444,"2012-05-12","2012-05-12",NA,0
"7993",13494,6,6,2012,"Y",5375,"2012-05-12","2012-05-12",NA,0
"7994",12105,6,6,2012,"Y",5444,"2012-05-12","2012-05-12",NA,0
"7995",13495,6,1,2012,"Y",5375,"2012-05-12","2013-03-18",NA,310
"7996",12097,6,6,2012,"Y",5457,"2012-05-12","2012-05-12",NA,0
"7997",12101,6,1,2012,"Y",5321,"2012-05-13","2014-06-15",NA,763
"7998",13420,6,6,2012,"Y",5321,"2012-05-13","2012-05-13",NA,0
"7999",13452,6,1,2012,"Y",5630,"2012-05-13","2012-07-04",NA,52
"8000",12099,6,15,2012,"Y",5321,"2012-05-13","2012-08-15",NA,94
"8001",12100,6,6,2012,"Y",5321,"2012-05-13","2012-05-13",NA,0
"8002",13371,6,6,2012,"Y",5615,"2012-05-14","2012-05-14",NA,0
"8003",13254,6,15,2012,"Y",5368,"2012-05-14","2012-08-15",NA,93
"8004",13372,6,6,2012,"Y",5615,"2012-05-14","2012-05-14",NA,0
"8005",13373,6,6,2012,"Y",5615,"2012-05-14","2012-05-14",NA,0
"8006",13450,6,16,2012,"Y",5335,"2012-05-14","2018-07-15",NA,2253
"8007",13505,6,16,2012,"Y",5560,"2012-05-15","2012-07-08",NA,54
"8008",13502,6,6,2012,"Y",5647,"2012-05-15","2012-05-15",NA,0
"8009",12983,6,6,2012,"Y",5587,"2012-05-15","2012-05-15",NA,0
"8010",13506,6,15,2012,"Y",5560,"2012-05-15","2012-08-15",NA,92
"8011",13503,6,6,2012,"Y",5647,"2012-05-15","2012-05-15",NA,0
"8012",12984,6,6,2012,"Y",5587,"2012-05-15","2012-05-15",NA,0
"8013",13507,6,6,2012,"Y",5560,"2012-05-15","2012-05-15",NA,0
"8014",12985,6,6,2012,"Y",5587,"2012-05-15","2012-05-15",NA,0
"8015",12940,6,6,2012,"Y",5587,"2012-05-15","2012-05-15",NA,0
"8016",13504,6,6,2012,"Y",5560,"2012-05-15","2012-05-15",NA,0
"8017",13501,6,6,2012,"Y",5647,"2012-05-15","2012-05-15",NA,0
"8018",12978,6,6,2012,"Y",5587,"2012-05-15","2012-05-15",NA,0
"8019",13499,6,1,2012,"Y",5520,"2012-05-16","2013-06-30",NA,410
"8020",13515,6,15,2012,"Y",5411,"2012-05-16","2012-08-15",NA,91
"8021",12098,6,6,2012,"Y",5477,"2012-05-16","2012-05-16",NA,0
"8022",13500,6,1,2012,"Y",5520,"2012-05-16","2012-07-24",NA,69
"8023",13516,6,6,2012,"Y",5411,"2012-05-16","2012-05-16",NA,0
"8024",13508,6,6,2012,"Y",5477,"2012-05-16","2012-05-16",NA,0
"8025",13517,6,6,2012,"Y",5411,"2012-05-16","2012-05-16",NA,0
"8026",13509,6,16,2012,"Y",5477,"2012-05-16","2012-08-08",NA,84
"8027",13510,6,6,2012,"Y",5636,"2012-05-16","2012-05-16",NA,0
"8028",13528,6,1,2012,"Y",5423,"2012-05-16","2014-06-04",NA,749
"8029",13533,6,16,2012,"Y",5522,"2012-05-16","2012-08-13",NA,89
"8030",12124,6,6,2012,"Y",5577,"2012-05-16","2012-05-16",NA,0
"8031",13511,6,6,2012,"Y",5636,"2012-05-16","2012-05-16",NA,0
"8032",13529,6,16,2012,"Y",5423,"2012-05-16","2013-08-03",NA,444
"8033",13534,6,16,2012,"Y",5522,"2012-05-16","2012-09-17",NA,124
"8034",12125,6,6,2012,"Y",5577,"2012-05-16","2012-05-16",NA,0
"8035",13484,6,15,2012,"Y",5362,"2012-05-16","2012-08-15",NA,91
"8036",13374,6,6,2012,"Y",5582,"2012-05-16","2012-05-16",NA,0
"8037",13512,6,6,2012,"Y",5636,"2012-05-16","2012-05-16",NA,0
"8038",13530,6,16,2012,"Y",5423,"2012-05-16","2012-08-01",NA,77
"8039",13535,6,15,2012,"Y",5522,"2012-05-16","2013-08-15",NA,456
"8040",12126,6,6,2012,"Y",5577,"2012-05-16","2012-05-16",NA,0
"8041",13485,6,6,2012,"Y",5362,"2012-05-16","2012-05-16",NA,0
"8042",13375,6,6,2012,"Y",5582,"2012-05-16","2012-05-16",NA,0
"8043",13513,6,6,2012,"Y",5411,"2012-05-16","2012-05-16",NA,0
"8044",13531,6,15,2012,"Y",5423,"2012-05-16","2012-08-15",NA,91
"8045",13377,6,6,2012,"Y",5577,"2012-05-16","2012-05-16",NA,0
"8046",13486,6,6,2012,"Y",5362,"2012-05-16","2012-05-16",NA,0
"8047",13376,6,6,2012,"Y",5582,"2012-05-16","2012-05-16",NA,0
"8048",13498,6,16,2012,"Y",5520,"2012-05-16","2012-08-10",NA,86
"8049",13514,6,16,2012,"Y",5411,"2012-05-16","2012-07-30",NA,75
"8050",13532,6,6,2012,"Y",5423,"2012-05-16","2012-05-16",NA,0
"8051",13487,6,16,2012,"Y",5362,"2012-05-16","2018-08-16",NA,2283
"8052",12980,6,6,2012,"Y",5585,"2012-05-17","2012-05-17",NA,0
"8053",13540,6,15,2012,"Y",5419,"2012-05-17","2012-08-15",NA,90
"8054",12982,6,6,2012,"Y",5585,"2012-05-17","2012-05-17",NA,0
"8055",13541,6,6,2012,"Y",5419,"2012-05-17","2012-05-17",NA,0
"8056",12127,6,6,2012,"Y",5599,"2012-05-17","2012-05-17",NA,0
"8057",12128,6,6,2012,"Y",5599,"2012-05-17","2012-05-17",NA,0
"8058",13490,6,6,2012,"Y",5432,"2012-05-17","2012-05-17",NA,0
"8059",12935,6,6,2012,"Y",5599,"2012-05-17","2012-05-17",NA,0
"8060",13491,6,16,2012,"Y",5432,"2012-05-17","2012-07-17",NA,61
"8061",13521,6,6,2012,"Y",5502,"2012-05-17","2012-05-17",NA,0
"8062",12936,6,6,2012,"Y",5599,"2012-05-17","2012-05-17",NA,0
"8063",13518,6,6,2012,"Y",5466,"2012-05-17","2012-05-17",NA,0
"8064",13522,6,6,2012,"Y",5502,"2012-05-17","2012-05-17",NA,0
"8065",13519,6,6,2012,"Y",5466,"2012-05-17","2012-05-17",NA,0
"8066",13523,6,6,2012,"Y",5502,"2012-05-17","2012-05-17",NA,0
"8067",12979,6,6,2012,"Y",5585,"2012-05-17","2012-05-17",NA,0
"8068",13520,6,6,2012,"Y",5466,"2012-05-17","2012-05-17",NA,0
"8069",13546,6,16,2012,"Y",5502,"2012-05-17","2012-06-10",NA,24
"8070",13557,6,6,2012,"Y",5606,"2012-05-18","2012-05-18",NA,0
"8071",13558,6,6,2012,"Y",5606,"2012-05-18","2012-05-18",NA,0
"8072",13559,6,6,2012,"Y",5606,"2012-05-18","2012-05-18",NA,0
"8073",13524,6,6,2012,"Y",5454,"2012-05-18","2012-05-18",NA,0
"8074",13525,6,6,2012,"Y",5454,"2012-05-18","2012-05-18",NA,0
"8075",13526,6,16,2012,"Y",5454,"2012-05-18","2012-07-29",NA,72
"8076",13527,6,16,2012,"Y",5454,"2012-05-18","2012-07-30",NA,73
"8077",13547,6,6,2012,"Y",5349,"2012-05-19","2012-05-19",NA,0
"8078",13548,6,6,2012,"Y",5349,"2012-05-19","2012-05-19",NA,0
"8079",13549,6,6,2012,"Y",5349,"2012-05-19","2012-05-19",NA,0
"8080",13616,6,16,2012,"Y",5620,"2012-05-19","2012-07-09",NA,51
"8081",13550,6,6,2012,"Y",5349,"2012-05-19","2012-05-19",NA,0
"8082",13536,6,6,2012,"Y",5446,"2012-05-19","2012-05-19",NA,0
"8083",13617,6,15,2012,"Y",5620,"2012-05-19","2012-08-15",NA,88
"8084",13537,6,16,2012,"Y",5446,"2012-05-19","2012-07-30",NA,72
"8085",13618,6,6,2012,"Y",5620,"2012-05-19","2012-05-19",NA,0
"8086",13538,6,6,2012,"Y",5446,"2012-05-19","2012-05-19",NA,0
"8087",13539,6,6,2012,"Y",5446,"2012-05-19","2012-05-19",NA,0
"8088",13612,6,6,2012,"Y",5517,"2012-05-20","2012-05-20",NA,0
"8089",12230,6,6,2012,"Y",5409,"2012-05-20","2012-05-20",NA,0
"8090",13613,6,16,2012,"Y",5517,"2012-05-20","2014-04-12",NA,692
"8091",13488,6,6,2012,"Y",5409,"2012-05-20","2012-05-20",NA,0
"8092",13614,6,6,2012,"Y",5517,"2012-05-20","2012-05-20",NA,0
"8093",13489,6,6,2012,"Y",5409,"2012-05-20","2012-05-20",NA,0
